_id,HBR,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,SMRLower95pcConfidenceInterval,SMRUpper95pcConfidenceInterval
1552,S08000030,C91-C95,Leukaemias,All,d,2014-2018,1,0,0,0,1,1,0,2,0,0,3,3,12,20,26,24,30,17,6,146,0.960956344,0,0,0,0.691787787,0.723803733,0,1.741917503,0,0,1.957138663,2.093115742,9.34244741,15.55004393,25.09797865,29.57012432,49.30237144,45.9745247,29.92518703,7.031129604,5.93690103,8.268599995,6.773489095,5.702823079, ,7.934899402, ,2.654995727,2.151138932, ,3.211075711, ,86.78406111,73.27818015,102.0579519
1553,S08000030,C91-C95,Leukaemias,Male, ,2014-2018,0,0,0,0,0,0,0,2,0,0,3,1,7,8,17,17,13,9,2,79,0,0,0,0,0,0,0,3.551388593,0,0,4.011016926,1.434349809,11.15164646,12.86897772,34.95065789,46.55238513,50.77926643,64.99133449,34.38789546,7.821201396,6.192118799,9.747550545,8.197352619,6.476626756, ,10.11772577, ,3.001275628,2.313012264, ,3.777816506, ,80.08856727,63.40687292,99.81425078
1554,S08000030,C91-C95,Leukaemias,Female, ,2014-2018,1,0,0,0,1,1,0,0,0,0,0,2,5,12,9,7,17,8,4,67,1.984126984,0,0,0,1.401679212,1.468191628,0,0,0,0,0,2.717059055,7.61324705,18.05814723,16.37733377,15.6792474,48.22968679,34.5886117,28.10172826,6.282791247,4.86907692,7.978922795,5.349625571,4.137141314, ,6.715555689, ,2.308715827,1.606685773, ,3.136000822, ,96.27424189,74.6112151,122.264884
1555,S08000030,C91.0,Acute lymphoblastic leukaemia,All,d,2014-2018,1,0,0,0,0,0,0,1,0,0,1,1,2,1,1,0,0,0,0,8,0.960956344,0,0,0,0,0,0,0.870958751,0,0,0.652379554,0.697705247,1.557074568,0.777502196,0.965306871,0,0,0,0,0.385267376,0.166331107,0.759130318,0.38590184, ,z, ,z,0.337555386, ,z, ,z,92.00462521,39.72106687,181.2857895
1556,S08000030,C91.0,Acute lymphoblastic leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1.775694296,0,0,1.337005642,0,1.593092352,1.608622215,0,0,0,0,0,0.396010197,0.10789945,1.013943388,0.401948759, ,z, ,z,0.2853743, ,z, ,z,75.69729363,20.6249648,193.8151363
1557,S08000030,C91.0,Acute lymphoblastic leukaemia,Female, ,2014-2018,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,1.984126984,0,0,0,0,0,0,0,0,0,0,1.358529528,1.52264941,0,1.819703752,0,0,0,0,0.375092015,0.10219995,0.960384533,0.369854921, ,z, ,z,0.389736471, ,z, ,z,117.2673106,31.95139533,300.2508902
1558,S08000030,C92.0,Acute myeloid leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,2,0,8,12,16,15,11,7,3,74,0,0,0,0,0,0,0,0,0,0,1.304759109,0,6.228298273,9.330026357,15.44490994,18.4813277,18.0775362,18.93068664,14.96259352,3.563723224,2.798289232,4.473928162,3.41201578,2.668932776, ,4.244974484, ,1.277986396,0.977731365, ,1.617833385, ,82.82732394,65.03726416,103.9821204
1559,S08000030,C92.0,Acute myeloid leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,2,0,4,4,11,8,4,3,1,37,0,0,0,0,0,0,0,0,0,0,2.674011284,0,6.372369406,6.43448886,22.61513158,21.90700476,15.62438967,21.66377816,17.19394773,3.663094325,2.579156455,5.049093002,3.817962503,2.679725448, ,5.154516506, ,1.43283334,0.983095736, ,1.965947811, ,73.64607501,51.85363328,101.5114133
1560,S08000030,C92.0,Acute myeloid leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,7,7,4,2,37,0,0,0,0,0,0,0,0,0,0,0,0,6.09059764,12.03876482,9.098518761,15.6792474,19.8592828,17.29430585,14.05086413,3.469601137,2.442919394,4.78238813,3.006069056,2.110860776, ,4.057046201, ,1.123139452,0.751183314, ,1.568718962, ,94.62380779,66.6238931,130.4264546
1561,S08000030,C91.1,Chronic lymphocytic leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,6,15,5,3,42,0,0,0,0,0,0,0,0,0,0,0,0.697705247,0.778537284,3.110008786,6.757148097,7.392531079,24.65118572,13.52191903,14.96259352,2.022653722,1.457750892,2.73404024,1.932395101,1.381449108, ,2.574357549, ,0.573544758,0.396387773, ,0.782913183, ,112.4546459,81.04741737,152.0060125
1562,S08000030,C91.1,Chronic lymphocytic leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,7,2,1,26,0,0,0,0,0,0,0,0,0,0,0,1.434349809,1.593092352,4.825866645,10.27960526,16.43025357,27.34268193,14.44251878,17.19394773,2.574066282,1.681465556,3.771603503,2.697575657,1.753246356, ,3.842108719, ,0.848763266,0.535525519, ,1.232972481, ,110.5282598,72.20072892,161.9495095
1563,S08000030,C91.1,Chronic lymphocytic leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,3,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.504845603,3.639407504,0,22.6963232,12.97072939,14.05086413,1.500368059,0.857589983,2.43650373,1.167214545, ,z, ,z,0.298326249, ,z, ,z,115.7324151,66.15107488,187.9421914
1564,S08000030,C92.1-C92.2,Chronic myeloid leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144269739,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1565,S08000030,C92.1-C92.2,Chronic myeloid leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296585132,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1566,S08000030,C92.1-C92.2,Chronic myeloid leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280918814,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1567,S08000030,C22,Liver and intrahepatic bile ducts,All,d,2014-2018,0,0,0,0,0,1,0,1,3,4,12,21,27,35,40,45,55,35,17,296,0,0,0,0,0,0.723803733,0,0.870958751,2.545306455,2.823064436,7.828554653,14.6518102,21.02050667,27.21257688,38.61227484,55.4439831,90.38768098,94.65343322,84.78802993,14.2548929,12.67705037,15.97484009,13.95533099,12.38623179, ,15.61665144, ,5.441219446,4.759555024, ,6.167839561, ,118.8040149,105.6538616,133.1385058
1568,S08000030,C22,Liver and intrahepatic bile ducts,Male, ,2014-2018,0,0,0,0,0,1,0,1,1,3,9,10,17,19,24,32,34,21,6,178,0,0,0,0,0,1.427592508,0,1.775694296,1.768065206,4.370820403,12.03305078,14.34349809,27.08256998,30.56382209,49.34210526,87.62801906,132.8073122,151.6464471,103.1636864,17.62245378,15.12862541,20.4100155,18.31902389,15.70076767, ,21.13622087, ,6.978384744,5.88237526, ,8.166641826, ,113.5980426,97.52230057,131.5672517
1569,S08000030,C22,Liver and intrahepatic bile ducts,Female, ,2014-2018,0,0,0,0,0,0,0,0,2,1,3,11,10,16,16,13,21,14,11,118,0,0,0,0,0,0,0,0,3.262376641,1.368869177,3.822094253,14.9438248,15.2264941,24.07752965,29.11526004,29.11860231,59.57784839,60.53007047,77.2797527,11.06521444,9.158970461,13.25120613,9.591638082,7.925268849, ,11.41464091, ,3.904054149,3.123875949, ,4.769891736, ,127.626913,105.6401693,152.8402854
1570,S08000030,C33-C34,"Trachea, bronchus and lung",All,d,2014-2018,0,0,0,0,0,0,1,3,6,19,46,96,140,234,280,260,254,134,94,1567,0,0,0,0,0,0,0.783484154,2.612876254,5.09061291,13.40955607,30.0094595,66.97970375,108.9952198,181.935514,270.2859239,320.3430134,417.4267449,362.38743,468.8279302,75.46424719,71.77365499,79.2954125,73.12007033,69.48103427, ,76.85068277, ,28.37340227,26.82786493, ,29.96161308, ,90.37390043,85.95414903,94.96199832
1571,S08000030,C33-C34,"Trachea, bronchus and lung",Male, ,2014-2018,0,0,0,0,0,0,1,1,5,12,23,50,75,122,156,130,134,64,41,814,0,0,0,0,0,0,1.592787857,1.775694296,8.840326031,17.48328161,30.75112977,71.71749046,119.4819264,196.2519102,320.7236842,355.9888274,523.417054,462.1606008,704.9518569,80.58807514,75.14629899,86.31977829,84.1905602,78.42744142, ,90.15510418, ,32.11591662,29.75634957, ,34.56423142, ,91.82027713,85.62003729,98.35085341
1572,S08000030,C33-C34,"Trachea, bronchus and lung",Female, ,2014-2018,0,0,0,0,0,0,0,2,1,7,23,46,65,112,124,130,120,70,53,753,0,0,0,0,0,0,0,3.418803419,1.631188321,9.58208424,29.30272261,62.49235827,98.97221165,168.5427075,225.6432653,291.1860231,340.4448479,302.6503524,372.3478994,70.61107178,65.65706824,75.83981426,62.04958047,57.6654363, ,66.59206579, ,24.63088792,22.66133669, ,26.68134074, ,88.86074961,82.62636658,95.44087883
1573,S08000030,C45,Mesothelioma,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,0,10,14,12,5,7,3,52,0,0,0,0,0,0,0,0,0,0,0.652379554,0,0,7.775021964,13.51429619,14.78506216,8.217061907,18.93068664,14.96259352,2.504237941,1.870284674,3.283974887,2.696674005,2.003207157, ,3.491626214, ,0.887885927,0.652247133, ,1.159301842, ,74.71525286,55.80092452,97.97911375
1574,S08000030,C45,Mesothelioma,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,0,9,13,10,5,6,3,47,0,0,0,0,0,0,0,0,0,0,1.337005642,0,0,14.47759994,26.72697368,27.38375596,19.53048709,43.32755633,51.58184319,4.653119818,3.418937422,6.18766293,4.975551268,3.636881998, ,6.520749979, ,1.636052338,1.182740074, ,2.161763758, ,79.879172,58.69221105,106.222365
1575,S08000030,C45,Mesothelioma,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.504845603,1.819703752,4.47978497,0,4.323576462,0,0.468865018,0.152239195,1.094174547,0.417796742, ,z, ,z,0.139719516, ,z, ,z,46.47400701,15.08998358,108.4548294
1576,S08000030,C60,Penis,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1.337005642,0,0,0,0,2.738375596,7.812194836,0,0,0.396010197,0.10789945,1.013943388,0.39843029, ,z, ,z,0.133295012, ,z, ,z,54.94737829,14.97131124,140.6871118
1577,S08000030,C61,Prostate,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,1,4,20,40,61,71,94,92,42,426,0,0,0,0,0,0,0,0,0,1.456940134,1.337005642,5.737399237,31.86184703,64.3448886,125.4111842,194.4246673,367.1731573,664.3558637,722.1458047,42.17508601,38.26469517,46.37668774,46.43285769,42.04448221, ,51.03593784, ,13.284161,11.96279424, ,14.67375232, ,100.8401052,91.49040939,110.8860825
1578,S08000030,C62,Testis,Male, ,2014-2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1.365933616,0,0,0,0,0,0,0,1.593092352,0,2.055921053,0,0,0,0,0.297007648,0.061250117,0.867982384,0.280337611, ,z, ,z,0.214116804, ,z, ,z,96.09792652,19.81770274,280.8389211
1579,S08000030,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2014-2018,0,0,0,0,0,0,0,0,0,2,1,4,8,7,16,24,21,18,9,110,0,0,0,0,0,0,0,0,0,1.411532218,0.652379554,2.79082099,6.228298273,5.442515375,15.44490994,29.57012432,34.51166001,48.67890851,44.88778055,5.297426414,4.353840253,6.384831399,5.23826082,4.282640477, ,6.288683161, ,1.708546191,1.365449157, ,2.089519176, ,101.7376914,83.61600925,122.6214308
1580,S08000030,C90,Multiple myeloma and malignant plasma cell neoplasms,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,2,0,3,4,5,10,11,9,11,5,60,0,0,0,0,0,0,0,0,0,2.913880269,0,4.303049428,6.372369406,8.043111075,20.55921053,30.12213155,35.15487676,79.43385326,85.96973865,5.940152959,4.532962498,7.646154336,6.471305998,4.913049287, ,8.240914382, ,2.138157637,1.585468153, ,2.772219911, ,98.2112248,74.945511,126.4173141
1581,S08000030,C90,Multiple myeloma and malignant plasma cell neoplasms,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,13,12,7,4,50,0,0,0,0,0,0,0,0,0,0,1.274031418,1.358529528,6.09059764,3.009691206,10.91822251,29.11860231,34.04448479,30.26503524,28.10172826,4.688650184,3.480006539,6.18140075,4.005215642,2.964503565, ,5.200082119, ,1.278934745,0.898272189, ,1.725792913, ,106.318793,78.91185746,140.1680742
1582,S08000030,C82-C86,Non-Hodgkin lymphoma,All,d,2014-2018,0,0,0,0,0,0,1,2,0,1,4,11,13,24,23,28,33,32,13,185,0,0,0,0,0,0,0.783484154,1.741917503,0,0.705766109,2.609518218,7.674757722,10.12098469,18.66005271,22.20205803,34.49847837,54.23260859,86.5402818,64.83790524,8.90930806,7.671685783,10.28974687,8.540307551,7.331318939, ,9.840211999, ,3.105478544,2.614570687, ,3.637997282, ,103.3139699,88.96227509,119.3217915
1583,S08000030,C82-C86,Non-Hodgkin lymphoma,Male, ,2014-2018,0,0,0,0,0,0,0,2,0,0,2,8,4,13,12,17,18,16,4,96,0,0,0,0,0,0,0,3.551388593,0,0,2.674011284,11.47479847,6.372369406,20.9120888,24.67105263,46.55238513,70.30975353,115.5401502,68.77579092,9.504244734,7.698468749,11.60630953,9.988398977,8.068829233, ,12.10972853, ,3.507070462,2.772983295, ,4.326059318, ,103.1797228,83.57590671,126.0001014
1584,S08000030,C82-C86,Non-Hodgkin lymphoma,Female, ,2014-2018,0,0,0,0,0,0,1,0,0,1,2,3,9,11,11,11,15,16,9,89,0,0,0,0,0,0,1.541972491,0,0,1.368869177,2.548062835,4.075588583,13.70384469,16.55330163,20.01674127,24.63881734,42.55560599,69.1772234,63.22888858,8.345797328,6.702360561,10.27022176,7.092216126,5.683595223, ,8.654434787, ,2.703886627,2.078693975, ,3.410025062, ,103.4591681,83.08620741,127.3154089
1585,S08000030,C15,Oesophagus,All,d,2014-2018,0,0,0,0,0,0,1,0,1,8,10,23,33,52,61,42,61,41,29,362,0,0,0,0,0,0,0.783484154,0,0.848435485,5.646128873,6.523795544,16.04722069,25.69173038,40.43011422,58.88371913,51.74771756,100.2481553,110.8797361,144.638404,17.43334874,15.68351921,19.32502474,17.15037558,15.39413797, ,19.00011004, ,6.653592962,5.9056071, ,7.445533486, ,100.8120074,90.69324988,111.7510218
1586,S08000030,C15,Oesophagus,Male, ,2014-2018,0,0,0,0,0,0,1,0,1,5,8,17,29,44,39,27,38,20,13,242,0,0,0,0,0,0,1.592787857,0,1.768065206,7.284700672,10.69604514,24.38394676,46.1996782,70.77937746,80.18092105,73.93614108,148.4317019,144.4251878,223.5213205,23.95861693,21.03487681,27.17507758,24.81462624,21.74178988, ,28.08761313, ,10.04449697,8.715968854, ,11.46588617, ,102.1153619,89.65392552,115.8244188
1587,S08000030,C15,Oesophagus,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,3,2,6,4,8,22,15,23,21,16,120,0,0,0,0,0,0,0,0,0,4.106607532,2.548062835,8.151177166,6.09059764,12.03876482,40.03348255,33.59838728,65.25192919,90.79510571,112.406913,11.25276044,9.329656709,13.45554319,9.486124929,7.850530187, ,11.2741839, ,3.262688953,2.606376683, ,3.991593756, ,98.28223958,81.48574392,117.5214674
1588,S08000030,C25,Pancreas,All,d,2014-2018,0,0,0,0,0,0,0,0,3,1,10,18,19,47,51,49,54,44,20,316,0,0,0,0,0,0,0,0,2.545306455,0.705766109,6.523795544,12.55869445,14.7922084,36.54260323,49.23065042,60.37233715,88.7442686,118.9928875,99.75062344,15.21806133,13.58623838,16.99190227,14.36315682,12.7926419, ,16.02328509, ,5.339248973,4.693076229, ,6.026493104, ,97.75930897,87.276641,109.1542863
1589,S08000030,C25,Pancreas,Male, ,2014-2018,0,0,0,0,0,0,0,0,2,1,6,10,11,21,37,20,19,17,7,151,0,0,0,0,0,0,0,0,3.536130412,1.456940134,8.022033853,14.34349809,17.52401587,33.78106652,76.06907895,54.76751191,74.21585094,122.7614096,120.3576341,14.94938495,12.66007333,17.53303796,15.64733248,13.22128798, ,18.27471892, ,6.03920667,5.040317311, ,7.12705913, ,92.69366106,78.49878441,108.7136015
1590,S08000030,C25,Pancreas,Female, ,2014-2018,0,0,0,0,0,0,0,0,1,0,4,8,8,26,14,29,35,27,13,165,0,0,0,0,0,0,0,0,1.631188321,0,5.09612567,10.86823622,12.18119528,39.12598567,25.47585253,64.95688207,99.29641398,116.7365645,91.33061683,15.47254561,13.20173077,18.02183791,13.07898116,11.1436502, ,15.16698879, ,4.639291276,3.84634586, ,5.505447336, ,102.9058824,87.8029891,119.8608929
1591,S08000030,C43,Malignant melanoma of the skin,All,d,2014-2018,0,0,0,0,0,0,0,2,1,4,2,2,5,12,12,10,9,9,6,74,0,0,0,0,0,0,0,1.741917503,0.848435485,2.823064436,1.304759109,1.395410495,3.892686421,9.330026357,11.58368245,12.32088513,14.79071143,24.33945426,29.92518703,3.563723224,2.798289232,4.473928162,3.674805247,2.871197197, ,4.576062562, ,1.512639348,1.142770834, ,1.93356935, ,100.0264457,78.542274,125.5740427
1592,S08000030,C43,Malignant melanoma of the skin,Male, ,2014-2018,0,0,0,0,0,0,0,2,1,4,1,1,5,10,9,8,8,6,3,58,0,0,0,0,0,0,0,3.551388593,1.768065206,5.827760537,1.337005642,1.434349809,7.965461758,16.08622215,18.50328947,21.90700476,31.24877934,43.32755633,51.58184319,5.74214786,4.360253613,7.423057668,6.078193985,4.595619337, ,7.764859449, ,2.568486592,1.874869111, ,3.369583086, ,136.4190343,103.5886922,176.3532364
1593,S08000030,C43,Malignant melanoma of the skin,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,1,3,3,16,0,0,0,0,0,0,0,0,0,0,1.274031418,1.358529528,0,3.009691206,5.459111257,4.47978497,2.837040399,12.97072939,21.07629619,1.500368059,0.857589983,2.43650373,1.271416509, ,z, ,z,0.456792103, ,z, ,z,50.85116225,29.06583294,82.57910166
1594,S08000030,C44,Non-melanoma skin cancer,All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,0,3,1,0,6,6,3,6,5,31,0,0,0,0,0,0,0,0,0,0.705766109,0,2.093115742,0.778537284,0,5.791841226,7.392531079,4.930237144,16.22630284,24.93765586,1.49291108,1.014360648,2.119068111,1.647819075,1.103194003, ,2.299977063, ,0.506000832,0.328111012, ,0.721806369, ,73.96249874,50.25392947,104.9838631
1595,S08000030,C44,Non-melanoma skin cancer,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,5,1,5,4,21,0,0,0,0,0,0,0,0,0,0,0,1.434349809,1.593092352,0,8.223684211,13.69187798,3.906097418,36.10629694,68.77579092,2.079053536,1.286966907,3.178054178,2.474682407,1.511138506, ,3.672016966, ,0.670865227,0.402071306, ,1.007346884, ,71.87614893,44.49246904,109.8703287
1596,S08000030,C44,Non-melanoma skin cancer,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,2,1,1,10,0,0,0,0,0,0,0,0,0,1.368869177,0,2.717059055,0,0,3.639407504,2.239892485,5.674080799,4.323576462,7.025432064,0.937730037,0.449678002,1.724518925,0.820955743, ,z, ,z,0.341136438, ,z, ,z,78.76367432,37.77024335,144.8492014
1597,S08000030,C16,Stomach,All,d,2014-2018,0,0,0,0,0,0,0,4,0,3,8,8,18,23,25,39,23,25,11,187,0,0,0,0,0,0,0,3.483835006,0,2.117298327,5.219036435,5.58164198,14.01367111,17.88255052,24.13267178,48.05145202,37.79848477,67.60959515,54.86284289,9.005624904,7.761078618,10.39296955,9.065936126,7.788834399, ,10.43856738, ,3.501022665,2.954788785, ,4.092900974, ,97.69171468,84.19105682,112.7414284
1598,S08000030,C16,Stomach,Male, ,2014-2018,0,0,0,0,0,0,0,2,0,2,6,5,14,15,18,21,13,16,7,119,0,0,0,0,0,0,0,3.551388593,0,2.913880269,8.022033853,7.171749046,22.30329292,24.12933323,37.00657895,57.50588751,50.77926643,115.5401502,120.3576341,11.78130337,9.759833,14.09808597,12.50231048,10.32602621, ,14.88359853, ,4.845811347,3.935073478, ,5.849931691, ,100.3910069,83.16562533,120.1328072
1599,S08000030,C16,Stomach,Female, ,2014-2018,0,0,0,0,0,0,0,2,0,1,2,3,4,8,7,18,10,9,4,68,0,0,0,0,0,0,0,3.418803419,0,1.368869177,2.548062835,4.075588583,6.09059764,12.03876482,12.73792627,40.31806473,28.37040399,38.91218816,28.10172826,6.376564251,4.951651648,8.083814607,5.629561769,4.359541668, ,7.059461667, ,2.156233983,1.585324571, ,2.813587009, ,93.30153855,72.45229545,118.2819322
1600,S08000028,"C00-C97, excluding C44",All cancer types,All,d,2014-2018,0,0,0,0,2,0,0,0,2,9,13,27,42,70,80,92,67,62,31,497,0,0,0,0,33.99048266,0,0,0,24.01248649,88.47817538,124.2829828,264.3948296,428.8777698,698.0454727,1004.016064,1438.623925,1485.917055,2242.314647,1978.302489,368.1481481,336.4890929,401.9834817,306.7425436,279.7682028, ,334.9405446, ,118.8643164,107.0242378, ,131.3166301, ,95.58698492,87.36694184,104.3720828
1601,S08000028,"C00-C97, excluding C44",All cancer types,Male, ,2014-2018,0,0,0,0,1,0,0,0,1,5,8,11,25,38,53,55,40,27,10,274,0,0,0,0,32.08213025,0,0,0,24.06159769,96.93679721,152.2939273,211.0514198,506.4829822,740.8851628,1380.567856,1890.034364,2245.929253,2639.296188,2538.071066,411.1397875,363.8948868,462.8156602,371.6595477,328.191854, ,417.7912302, ,139.1662001,121.4622928, ,158.0569999, ,100.9759441,89.37259509,113.66754
1602,S08000028,"C00-C97, excluding C44",All cancer types,Female, ,2014-2018,0,0,0,0,1,0,0,0,1,4,5,16,17,32,27,37,27,35,21,223,0,0,0,0,36.14022407,0,0,0,23.96357537,79.77662545,96.02458229,320,350.0102944,653.1945295,653.9113587,1061.69297,989.7360704,2009.184845,1790.28133,326.2332495,284.8174971,371.9782081,241.8255395,210.6964083, ,275.0681267, ,98.56243283,83.23097223, ,115.1708251, ,89.70467691,78.31654681,102.2832131
1603,S08000028,C00-C97,All cancer types incl NMSC,All,d,2014-2018,0,0,0,0,2,0,0,0,2,9,13,27,43,70,80,93,67,64,32,502,0,0,0,0,33.99048266,0,0,0,24.01248649,88.47817538,124.2829828,264.3948296,439.0891453,698.0454727,1004.016064,1454.261142,1485.917055,2314.647378,2042.118698,371.8518519,340.0303684,405.8494533,310.7729196,283.5569373, ,339.218191, ,119.9706114,108.0846535, ,132.4676922, ,95.96689005,87.75445602,104.7409329
1604,S08000028,C00-C97,All cancer types incl NMSC,Male, ,2014-2018,0,0,0,0,1,0,0,0,1,5,8,11,26,38,53,56,40,29,11,279,0,0,0,0,32.08213025,0,0,0,24.06159769,96.93679721,152.2939273,211.0514198,526.7423015,740.8851628,1380.567856,1924.398625,2245.929253,2834.799609,2791.878173,418.6423384,370.9551398,470.759724,379.7202997,335.658806, ,426.4596081, ,141.3787899,123.5531027, ,160.3881835, ,102.0030756,90.38399059,114.7015849
1605,S08000028,C00-C97,All cancer types incl NMSC,Female, ,2014-2018,0,0,0,0,1,0,0,0,1,4,5,16,17,32,27,37,27,35,21,223,0,0,0,0,36.14022407,0,0,0,23.96357537,79.77662545,96.02458229,320,350.0102944,653.1945295,653.9113587,1061.69297,989.7360704,2009.184845,1790.28133,326.2332495,284.8174971,371.9782081,241.8255395,210.6964083, ,275.0681267, ,98.56243283,83.23097223, ,115.1708251, ,89.35157024,78.0082675,101.8805932
1606,S08000028,C67,Bladder,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20.42275094,0,37.65060241,31.27443315,0,72.33273056,0,6.666666667,3.048424517,12.65540996,5.707440802, ,z, ,z,2.197661255, ,z, ,z,54.0419526,24.71142198,102.5884598
1607,S08000028,C67,Bladder,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,40.51863857,0,78.14535035,68.72852234,0,97.75171065,0,12.00408139,5.182510319,23.65282579,10.55380239, ,z, ,z,4.223795924, ,z, ,z,75.46959938,32.58241634,148.7051969
1608,S08000028,C67,Bladder,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.40528129,0,1.46292937,0.037038165,8.150920754,0.861079219, ,z, ,z,0.171526587, ,z, ,z,16.51955013,0.418238798,92.04104233
1609,S08000028,C40-C41,Bone and articular cartilage,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.219060943,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1610,S08000028,C40-C41,Bone and articular cartilage,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.495126753,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
1611,S08000028,C40-C41,Bone and articular cartilage,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382544727,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
